0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.35181736640689737,1.5400530732175632,-0.5324142363157188,1.3395252915668858,-1.8536431615953821,-1.0285579744424065,0.19505233924614335,-1.8570880823531566,0.15012749863692013,-1.0280930314222423,-0.34334205119860084,-0.2045899489472965,-0.33243564050211427,-1.2309400830664519,0.5529997707979942,-1.1836708815624286,0.7497220552208863,-1.0570942500742615,1.0201289646497465,0.12675909317694217
1.2452671620497398,-0.7299519682155843,0.18813352465994065,-0.2437002767277581,0.7220210901262777,0.21797209120015273,0.36890574084128835,-0.09415926169144818,1.1735438936598686,0.17351279777678946,0.48807934488514426,0.4506965585779223,0.8317091777477228,0.6280987434599064,1.370304007431875,0.1621831236901416,1.4112464932951678,1.522960085223564,-0.26811707136335267,1.931884276227067
-0.5756947624729857,-0.7764059609973663,-0.2438802652754789,1.8009814175124608,-0.5837839325860561,0.8219123622340465,-1.1181853096822694,0.668744419368467,-1.7251051415083323,-0.47451978000717543,-2.012719911318766,-0.5936183126168951,0.04796222801055775,-1.4271691910088518,-1.0461461284459261,-0.26170270113850064,-0.8953652098561407,-0.265788373234765,-1.191609410242506,-1.9163769170793525
-0.30106840079518815,-0.7545068409890606,-0.17804773260570447,0.9783374110358953,-2.3124074166916837,0.6846035781182767,-1.7333625556470174,0.8128889435614708,-2.1371513654933754,1.6923139448762186,-1.140567333029863,1.270489512765469,-0.49588821544278927,1.2453107757955233,-0.43012080134572517,1.8295885014433266,-0.4472630819754237,0.47268271675231505,-0.274151627507621,0.9386128062950106
-0.9094527871368401,1.4444167413900193,-0.6301929534091677,1.575840451445683,-0.6686401920262689,-1.0666512790682563,0.4818927855433653,-0.7753341422137686,1.5167474748539804,-0.9360270262322835,2.2681523356079554,-0.2358217068481845,1.192999745712119,1.3312766677586054,0.32120644129982706,0.30952401707577126,0.8563237349399848,-0.5546153135165232,1.485867677289577,-0.059093390807676865
0.6196600702576462,-0.9442316553440296,0.9046732404311716,0.7500924640811084,0.4740561801623443,-0.11472143779956968,0.3363715899652302,-0.4784939945282947,0.7144545715255479,-1.3265900259296817,0.5097490439069995,-0.6340554563531963,0.2710464381499277,0.10333174037425231,0.24000470228901724,-0.4221856389938558,1.2524524800685466,-1.459811031031025,-0.8962250798941888,-0.70337036156564
0.4304324000193645,0.6680904158113153,0.3929635614253061,0.7643988026679197,-1.2035316023784584,0.4417589247637565,-0.8006734178476334,0.8072355486786037,-1.050856863604599,0.9472980324267214,0.017419728449504557,0.3232201319173398,-0.9009028689537735,1.0584487500801023,-0.8909913150800017,1.1029785484317922,-0.9718078826841511,0.6231244797223332,-1.1512885901903733,-0.059582635040769334
1.2402328810732408,-1.3332600936628156,1.1851631594901308,-1.083921181765602,0.8274060539630779,0.0216112946419099,0.7849924231985854,-0.609397951063204,0.9799903190646034,-0.7418572135025489,0.006567693169340683,-1.2045915800269424,0.18540592493421604,-0.17469699336360917,0.6976807508331605,-0.33936399874587164,-0.14330542853215533,0.37683778649300814,1.038251996177466,0.42695755294117715
-0.06368140335763756,0.39055402055248956,0.5461207442456827,0.38570099867226787,-0.1997371941593976,0.04300798107690528,0.8636563323308729,-0.949989175533547,0.2757891852279215,-0.48826751364199905,0.7532373546245449,-1.463354503834852,0.8894681439811387,-0.6005212576514427,-0.24129598371237063,-1.35880654163949,-1.0101744549371414,-2.1946202938884345,-0.7916455756310468,-0.09397420595585237
-0.3034404027038756,-0.2757461390772803,-0.45021011506233144,0.31896976009916705,-0.6323042463502064,-0.46852768309960047,-0.736913453695776,0.28630021306362674,-0.32537740847065627,-0.42790189164526926,-1.0947052808512039,0.33748525676538954,-0.9048901899171811,1.0713585773465615,-0.3944244160027811,-0.07665332967172087,-0.9168364319915827,-1.6089934107676034,-0.2756196675299248,0.17533038310505533
-1.5769860403294826,1.6165807498987563,0.2410071324974546,-0.563256322714156,0.07289817600907342,-0.09474170191748649,1.2455765175023248,-0.5649301291076148,1.0587451428768275,-0.14754333723047383,0.811993327383451,0.5092227400342112,0.9931514699986821,-0.2607501963690875,0.8107287759141775,-0.9511792607654483,0.470459498020748,0.09442688864501415,0.7730570638950605,-0.5363707099587023
1.0377222094853737,-0.8318698301112525,1.4546231175226279,-1.4377332151178528,1.3103653495771528,-0.4813085948098271,1.050159587450377,-0.1053947710276824,1.0971725267959986,-0.43218347629333226,0.424451123503572,-0.3918716387172452,1.1070935089712317,-0.0777997731697275,1.6417783495988911,-0.32854058948114895,0.706818185945115,0.1678542674197531,0.8165443213357262,0.2739659024165128
0.701734609599968,-0.7273534620014882,0.23595794737642026,-0.49670276849994394,0.7608183485395498,-0.728593413246209,0.9496038603660996,-0.9197798307789788,1.1902667350164757,-1.0930295037844393,0.538977614184156,-0.708643452782114,0.5417656080959721,-1.0761987172737455,0.48206224349662785,-0.581904931403991,-0.2311065708888734,-0.7514722931779153,-0.17267021843079727,-1.0045676872066573
0.6759317810065594,-1.0066206519215255,-0.1067848075757547,2.4043127796634245,-1.3354859155802494,0.9032476924029673,-1.2840929255798503,0.9787519401022039,-1.74064719956288,0.8167363719608699,-1.4289351000070525,1.1982507836508616,-2.2212380184979827,1.8060850264713282,-2.0169217222692306,0.811117994745386,-1.7609068896720759,0.29464251115413476,-1.415560553572318,0.8651619949130093
1.3006800021941918,-1.7605785575742854,0.9962866066641167,-1.5699677582490668,1.0156879340314127,-0.9011681261531842,1.774589294327787,-1.175642163010995,2.1378506599865617,-0.6864788543015491,1.6219157326317764,-0.795508233792972,1.3944551117425452,-0.02407604012301674,1.1040878144298265,-0.2927610147430414,0.6476613679305098,1.104366189966095,1.9151504118794278,1.0808668262865164
